lng,lat,人均价格,星级,口味,环境,服务
121.466190999999,31.198511,14,3.6,3.6,3.5,3.6
121.456121999999,31.204183,25,3.6,3.6,3.7,3.6
121.397531999999,31.173942,33,3.5,3.6,3.6,3.6
121.402207,31.1609559999999,21,3.6,3.6,3.6,3.7
121.396324,31.1579809999999,4,3.7,3.7,3.5,3.5
121.446858,31.113665,18,3.6,3.7,3.5,3.6
121.391722999999,31.1691609999999,28,3.7,3.7,3.7,3.7
121.398589999999,31.166467,29,3.6,3.6,3.6,3.6
121.391509999999,31.17482,20,3.7,3.7,3.6,3.6
121.470123999999,31.196803,30,3.6,3.5,3.5,3.6
121.450496999999,31.220801,12,3.6,3.5,3.5,3.5
121.391475999999,31.175076,8,3.5,3.5,3.4,3.5
121.391626,31.173845,8,3.6,3.6,3.6,3.7
121.391064999999,31.1759549999999,19,3.7,3.7,3.7,3.7
121.42305,31.187491,21,3.5,3.6,3.6,3.7
121.396957,31.174047,20,3.7,3.6,3.6,3.6
121.398628,31.166501,26,3.6,3.7,3.6,3.7
121.391017,31.168569,14,3.6,3.6,3.6,3.6
121.395874,31.1796119999999,25,3.6,3.5,3.6,3.5
121.394183999999,31.167397,22,3.6,3.6,3.6,3.6
121.434747999999,31.122474,21,3.6,3.6,3.6,3.6
121.393022,31.163366,22,3.6,3.5,3.6,3.6
121.390187999999,31.178685,48,3.5,3.5,3.5,3.5
121.391446,31.174996,14,3.5,3.5,3.5,3.5
121.391056,31.1759249999999,22,3.5,3.6,3.4,3.5
121.464005,31.199496,16,3.5,3.5,3.4,3.4
121.390829999999,31.176798,16,3.5,3.5,3.4,3.4
121.398589999999,31.166467,32,3.3,3.4,3.6,3.6
121.409239999999,31.187933,55,3,3.3,3.5,3.3
121.393915,31.166253,24,3.7,3.6,3.6,3.6
121.468818999999,31.194749,26,3.3,3.4,3.4,3.3
121.396213,31.15795,21,3.1,3.4,3.4,3.3
121.450007999999,31.2207469999999,20,3.2,3.2,3.3,3.3
121.394186,31.166049,35,3.3,3.4,3.6,3.5
121.393181999999,31.1633959999999,17,3.3,3.3,3.4,3.4
121.389382999999,31.166696,20,3.4,3.4,3.5,3.4
121.446680999999,31.113657,25,3.2,3.3,3.3,3.3
121.392206999999,31.168389,18,3.3,3.4,3.4,3.5
121.440810999999,31.123006,36,3.4,3.4,3.4,3.4
121.393187999999,31.163442,13,3.3,3.2,3.3,3.3
121.468768999999,31.194789,32,3.3,3.4,3.4,3.4
121.390866,31.1765839999999,23,3.3,3.5,3.4,3.4
121.397452999999,31.174056,32,3.3,3.4,3.4,3.4
121.464636999999,31.198398,33,3.2,3,2.9,3.2
121.454012,31.2180159999999,110,3.9,3.9,4,3.6
121.454639,31.215138,41,3.5,3.6,3.6,3.5
121.391465999999,31.174896,31,3.7,3.8,3.7,3.8
121.452096999999,31.2142279999999,7,4.5,4.5,4,4.4
121.457722,31.207856,28,4,4,3.8,3.8
121.454644,31.215103,20,3.6,3.7,3.6,3.7
121.407171,31.149521,91,3.9,3.9,4,3.9
121.394245999999,31.165939,26,3.6,3.6,3.7,3.6
121.450400999999,31.22097,13,3.6,3.6,3.1,3.3
121.435424999999,31.137614,21,3.7,3.7,3.7,3.8
121.402304,31.161378,14,3.5,3.5,3.4,3.5
121.39314,31.170932,46,3.7,3.8,3.9,3.9
121.398589999999,31.166467,30,3.7,3.7,3.8,3.7
121.457221,31.209831,25,3.8,3.8,4,3.8
121.397554999999,31.1756549999999,8,3.7,3.7,3.5,3.7
121.3943,31.1659949999999,36,3.7,3.6,3.7,3.7
121.396293999999,31.1578909999999,3,3.5,3.5,3.4,3.5
121.487200999999,31.2949249999999,23,4.5,4.5,4.3,4.4
121.487969,31.2931929999999,16,3.6,3.8,3.8,3.7
121.487257999999,31.294991,15,3.4,3.6,3.5,3.6
121.490673999999,31.3136699999999,21,3.8,3.8,3.8,3.9
121.488664999999,31.293768,19,3.7,3.7,3.6,3.7
121.493657999999,31.290789,28,3.4,3.4,3.4,3.4
121.495998999999,31.2939979999999,11,3.6,3.5,3.5,3.4
121.493306,31.296548,21,3.6,3.6,3.6,3.6
121.482844999999,31.292372,18,3.6,3.6,3.5,3.5
121.489225,31.3177999999999,19,3.7,3.7,3.6,3.6
121.488810999999,31.293444,18,3.5,3.5,3.5,3.5
121.488776,31.2936389999999,41,3.5,3.7,3.7,3.7
121.484792999999,31.2938079999999,21,3.7,3.7,3.5,3.7
121.481934999999,31.2930619999999,36,3.6,3.6,3.6,3.6
121.493910999999,31.291031,19,3.6,3.6,3.6,3.6
121.495422,31.2938909999999,13,3.7,3.7,3.7,3.7
121.481243,31.293951,21,3.7,3.7,3.7,3.7
121.478496,31.313189,15,3.7,3.6,3.6,3.6
121.489889,31.2925819999999,5,3.5,3.5,3.5,3.5
121.487600999999,31.2950039999999,17,3.5,3.5,3.5,3.5
121.487415999999,31.29296,31,3.4,3.5,3.6,3.4
121.482256,31.293104,36,3.6,3.7,3.8,3.7
121.49362,31.291003,17,3.7,3.6,3.7,3.7
121.488782999999,31.294636,16,3.5,3.5,3.4,3.5
121.501346999999,31.27071,15,3.7,3.7,3.5,3.6
121.497694999999,31.2756529999999,18,3.6,3.7,3.6,3.8
121.497523,31.276088,31,3.7,3.7,3.7,3.7
121.496835,31.2763379999999,45,3.4,3.2,3.3,3.2
121.50121,31.270409,23,3.4,3.4,3.5,3.4
121.498052999999,31.275576,16,3.4,3.5,3.4,3.4
121.512096999999,31.2531789999999,23,3.5,3.4,3.6,3.5
121.504874,31.2621569999999,52,3.5,3.6,3.5,3.5
121.491450999999,31.3219239999999,16,3.6,3.7,3.5,3.6
121.509984,31.254017,22,3.6,3.6,3.5,3.6
121.509949,31.2637989999999,60,4.5,4.3,4.5,4.5
121.507493999999,31.260977,11,3.6,3.6,3.6,3.5
121.512117,31.253269,40,3.9,3.9,3.8,3.8
121.507377,31.261139,8,3.9,4,3.5,3.8
121.507596,31.2608989999999,24,3.8,3.7,3.7,3.8
121.511493,31.258584,27,3.2,3.3,3.4,3.4
121.511482,31.2658999999999,187,4.4,4.5,4.8,4.3
121.510273999999,31.2616489999999,12,3.8,3.8,3.8,3.8
121.507566999999,31.26094,15,3.5,3.6,3.6,3.6
121.510006,31.264016,57,3.8,3.7,4,4
121.507614,31.2634159999999,9,3.6,3.7,3.7,3.7
121.509392,31.262283,26,3.7,3.8,3.7,3.7
121.507057,31.261439,22,3.8,3.9,3.9,3.9
121.512461999999,31.253584,21,4.1,4.3,4.2,4.1
121.507216999999,31.26127,54,3.7,3.9,3.8,3.8
121.507109,31.263839,19,3.7,3.8,3.8,3.8
121.507311999999,31.263204,30,3.8,3.9,3.9,3.8
121.510321,31.2616219999999,24,4,4,4.1,4
121.507109,31.263839,26,3.9,4,3.9,4
121.507405,31.263496,47,3.9,4.2,3.8,4
121.510705999999,31.2613249999999,36,3.7,3.8,3.9,3.8
121.507311,31.2637949999999,38,4.2,4.2,4.2,4.2
121.512139,31.253281,17,3.5,3.6,3.5,3.6
121.511564,31.258614,29,4.2,4.1,4.2,4.2
121.50937,31.2623,23,3.9,3.7,3.8,3.7
121.507289,31.263894,33,3.8,3.9,3.9,3.9
121.507307999999,31.2638159999999,40,4.1,4.2,4.3,4.1
121.507097999999,31.2639479999999,38,4.1,4,4.1,4.1
121.528199,31.25459,31,3.9,3.8,3.7,3.9
121.510653,31.2613309999999,23,3.7,3.8,3.7,3.7
121.507391999999,31.263493,43,4,4.1,4,4
121.510624,31.2586939999999,24,3.7,3.7,3.7,3.6
121.512350999999,31.253454,28,3.6,3.6,3.6,3.6
121.509929,31.2616489999999,42,4,4.1,4,3.9
121.50749,31.261111,6,3.6,3.5,3.4,3.5
121.511421999999,31.261852,31,3.6,3.6,3.7,3.5
121.512428999999,31.25703,17,3.8,3.7,3.9,3.8
121.506596999999,31.264077,19,4,3.9,3.9,4
121.512862999999,31.262651,27,3.3,3.4,3.4,3.4
121.503973999999,31.2621189999999,39,3.7,3.8,3.7,3.8
121.509101999999,31.262683,19,3.7,3.7,3.7,3.7
121.510142999999,31.261471,30,3.9,3.9,3.8,3.9
121.509533,31.262084,29,3.7,3.8,3.8,3.7
121.505521,31.253177,27,4,3.9,3.8,4
121.510926999999,31.261417,47,3.5,3.6,3.6,3.6
121.509310999999,31.2623719999999,32,3.4,3.5,3.5,3.5
121.509417999999,31.262219,25,3.7,3.7,3.6,3.7
121.505190999999,31.2641129999999,18,3.5,3.6,3.6,3.6
121.509393,31.2622539999999,16,3.5,3.5,3.4,3.4
121.503584,31.26245,42,3.6,3.6,3.5,3.6
121.510176999999,31.264137,21,3.6,3.6,3.6,3.6
121.509501999999,31.262214,19,3.6,3.6,3.5,3.5
121.480705,31.251705,30,4.2,4.3,4,4.1
121.481887999999,31.2446319999999,18,3.7,3.6,3.5,3.7
121.454151999999,31.2182689999999,42,3.6,3.8,3.7,3.7
121.459749,31.227094,21,3.7,3.7,3.6,3.7
121.485512,31.247143,13,3.6,3.5,3.2,3.2
121.492097999999,31.284009,23,3.9,3.9,4,3.9
121.488718,31.2937009999999,8,3.6,3.5,3.5,3.4
121.50296,31.267683,27,3.7,3.7,3.7,3.7
121.486902999999,31.2928369999999,7,3.7,3.7,3.6,3.6
121.487357,31.2949799999999,62,3.6,3.6,3.6,3.6
121.492196,31.280241,10,3.6,3.5,3.4,3.5
121.482716999999,31.305699,14,3.6,3.6,3.3,3.4
121.409728,31.2720999999999,23,3.7,3.8,4,3.8
121.359868,31.2364579999999,27,3.8,3.7,3.7,3.7
121.37999,31.2473199999999,41,4.3,4.3,4.5,4.4
121.407320999999,31.285539,34,3.7,3.7,3.7,3.7
121.366958999999,31.241689,35,4,4,3.9,3.9
121.400488999999,31.292894,38,3.6,3.7,3.7,3.6
121.401415999999,31.277866,45,3.7,3.8,3.7,3.7
121.413464,31.273706,32,3.8,3.8,3.8,3.7
121.353758999999,31.239297,49,3.7,3.7,3.7,3.7
121.410437,31.278306,28,4.1,4.2,4,4.1
121.412121999999,31.284049,9,4.5,4.5,4,4.2
121.414368999999,31.277556,38,3.7,3.7,3.8,3.6
121.413032,31.273903,16,3.9,4,3.1,3.6
121.361872,31.2394749999999,25,3.8,3.9,3.9,3.8
121.379862,31.246922,44,4.1,3.9,3.9,3.8
121.362103,31.2391429999999,27,4.1,4,3.9,3.8
121.416495999999,31.2817569999999,50,4.1,3.9,3.9,3.9
121.406687,31.2746579999999,31,4.1,4,4,3.9
121.417516,31.284082,29,3.9,3.9,4.1,3.9
121.414603,31.2729299999999,19,3.8,3.8,3.7,3.7
121.37645,31.245801,28,4.1,3.9,3.9,3.8
121.379735999999,31.247319,40,3.8,4,4,3.9
121.375058999999,31.246538,29,3.9,3.9,3.7,3.6
121.414556,31.267741,20,4,3.8,3.6,3.6
121.417135,31.2811619999999,13,4,4,3.9,4.3
121.406627999999,31.272672,23,4.1,4,3.6,3.7
121.406108,31.269821,52,3.9,3.8,3.8,3.7
121.406591,31.2727429999999,50,4.3,4.4,4.2,4.4
121.417501,31.284481,42,4.3,4.3,4.5,4.5
121.409842999999,31.272994,55,4.1,3.8,3.8,3.8
121.37778,31.247243,35,4.5,4.5,4.6,4.6
121.361816,31.2393639999999,33,4.1,4.1,4.1,4.2
121.379474,31.247934,28,4,4.2,4.2,4
121.361448999999,31.2439369999999,11,3.7,3.7,3.7,3.7
121.406459999999,31.2700229999999,20,3.8,3.7,3.7,3.6
121.406571999999,31.2735589999999,80,4.1,4.2,4.2,4.1
121.38008,31.2521869999999,27,4.1,3.8,3.8,3.6
121.406874999999,31.2743259999999,25,4.1,4.1,4.1,4
121.377514,31.2549069999999,19,4.2,4.1,3.5,3.7
121.422145999999,31.266777,32,3.6,3.7,3.6,3.6
121.361142,31.2442129999999,27,3.6,3.6,3.6,3.6
121.400251999999,31.278122,35,3.3,3.5,3.5,3.5
121.416291,31.281338,23,3.9,4,4.1,4.2
121.407067999999,31.272447,23,4,4,4,4
121.406592,31.272751,32,3.8,3.7,3.9,3.9
121.379097999999,31.247128,22,4.3,4.2,4.2,4.2
121.409619,31.27333,27,4.3,4.2,4.3,4.4
121.409212999999,31.2720139999999,41,4.3,4.3,4.3,4.3
121.410028999999,31.2725909999999,40,4,4,3.9,3.9
121.379257999999,31.2476309999999,67,4.2,4.2,4.5,4.4
121.379247,31.247367,17,3.8,3.7,3.2,3.2
121.413708,31.296351,42,3.8,3.8,3.9,3.8
121.378748999999,31.2480389999999,22,3.9,3.9,3.8,3.9
121.406153,31.290019,24,4.2,4.2,4.1,4.2
121.414382,31.272862,18,4,4,3.6,3.7
121.405968,31.269171,46,4.1,4.2,4.3,4.2
121.415719999999,31.2775089999999,27,3.8,3.9,3.7,3.8
121.358840999999,31.236401,21,3.7,3.8,3.6,3.7
121.420587999999,31.266494,22,3.9,3.9,3.9,3.8
121.361198999999,31.244007,34,3.9,4,3.9,3.8
121.403453999999,31.293,39,3.6,3.6,3.7,3.6
121.377011999999,31.25339,22,3.9,3.5,3.5,3.4
121.358960999999,31.236141,6,3.6,3.6,3.6,3.6
121.362271,31.243599,5,3.7,3.6,3.5,3.5
121.406227,31.2699369999999,19,3.5,3.6,3.6,3.6
121.379340999999,31.247805,93,3.1,3.5,3.5,3.3
121.407165,31.272416,46,4,4,4.1,4.3
121.378754999999,31.243609,27,4.1,4,4.1,4
121.411803,31.2865019999999,122,3.6,3.6,3.6,3.6
121.361738,31.239094,29,4.2,4.2,4.3,4.3
121.418267,31.2792749999999,21,4.1,3.9,3.5,3.7
121.378602,31.247736,25,4,4.1,4,4.1
121.361673999999,31.2390839999999,35,4,4,4,4
121.376019999999,31.2455299999999,56,4.1,4.1,4.1,4
121.418165,31.281192,18,4,4.1,3.8,3.9
121.413383999999,31.273924,41,4,4.1,3.9,3.9
121.378424999999,31.24914,24,3.5,3.6,3.5,3.5
121.418333,31.28083,20,3.6,3.7,3.6,3.7
121.375731,31.24616,6,3.7,3.8,3.8,3.8
121.409655999999,31.273467,35,3.9,3.9,4,4
121.403327,31.285105,22,3.8,3.8,3.7,3.8
121.414051999999,31.28202,8,3.7,3.7,3.6,3.6
121.371228,31.2392469999999,9,3.7,3.8,3.6,3.7
121.417392,31.284158,21,3.6,3.6,3.6,3.6
121.407216,31.272347,38,3.9,4.1,4.1,4.1
121.412486999999,31.2858939999999,12,3.6,3.6,3.6,3.6
121.406886,31.274397,90,3.7,3.7,3.6,3.7
121.379579,31.248443,50,3.6,3.6,3.6,3.6
121.412011,31.286688,19,3.6,3.6,3.5,3.5
121.410104,31.2707979999999,32,3.7,3.7,3.7,3.7
121.365775999999,31.242305,17,3.7,3.8,3.8,3.8
121.362998,31.260822,31,3.6,3.6,3.6,3.6
121.383332999999,31.242345,15,3.6,3.5,3.5,3.5
121.376892999999,31.2461829999999,27,3.6,3.7,3.6,3.7
121.409626,31.2716679999999,124,3.9,3.8,3.9,3.9
121.406929,31.27449,29,3.5,3.6,3.6,3.6
121.415859999999,31.2778929999999,7,3.6,3.6,3.4,3.5
121.386071,31.241858,51,3.7,3.7,3.7,3.8
121.398998,31.288495,26,3.6,3.6,3.5,3.6
121.375501,31.2462909999999,21,3.7,3.7,3.7,3.7
121.417536999999,31.2767559999999,12,3.6,3.6,3.5,3.6
121.406954999999,31.290911,23,3.6,3.6,3.6,3.6
121.415323999999,31.267188,28,3.7,3.8,3.7,3.6
121.402088,31.284623,19,3.5,3.4,3.4,3.3
121.414055,31.277504,17,3.6,3.7,3.7,3.7
121.406998999999,31.272371,43,3.6,3.6,3.6,3.6
121.418728,31.2754869999999,21,3.6,3.5,3.5,3.6
121.410335,31.274376,7,3.6,3.7,3.7,3.7
121.411424999999,31.2742359999999,44,3.7,3.7,3.7,3.7
121.361739999999,31.244188,29,3.5,3.5,3.5,3.5
121.378825,31.2477909999999,31,3.7,3.7,3.7,3.7
121.40322,31.292966,28,3.6,3.5,3.5,3.6
121.411322999999,31.2742189999999,21,3.7,3.6,3.5,3.6
121.403935,31.285043,13,3.6,3.6,3.4,3.5
121.410398,31.2778579999999,18,3.7,3.7,3.6,3.7
121.406245999999,31.2918319999999,14,3.5,3.4,3.5,3.5
121.363099,31.260822,7,3.8,3.8,3.7,3.7
121.410320999999,31.2780309999999,17,3.9,3.9,3.7,3.8
121.397013,31.295518,17,3.7,3.7,3.7,3.7
121.398957999999,31.288529,20,3.7,3.7,3.7,3.7
121.410679,31.27214,15,3.6,3.6,3.5,3.6
121.410550999999,31.272382,19,3.6,3.9,3.8,3.9
121.379138999999,31.246922,34,3.8,3.9,3.8,3.9
121.423344,31.27147,27,3.7,3.7,3.8,3.7
121.378204999999,31.2487409999999,15,3.5,3.6,3.5,3.5
121.401476,31.285404,19,3.8,3.8,3.6,3.6
121.40044,31.292895,12,3.6,3.6,3.6,3.6
121.361604999999,31.239505,35,3.5,3.6,3.5,3.5
121.415757999999,31.2776059999999,10,3.6,3.6,3.5,3.5
121.377341,31.247051,17,3.7,3.6,3.3,3.3
121.370616999999,31.2393779999999,8,3.6,3.6,3.5,3.6
121.415797999999,31.277237,52,3.5,3.6,3.6,3.6
121.360245,31.236155,24,3.8,3.7,3.7,3.8
121.371547,31.2389389999999,23,3.5,3.5,3.5,3.4
121.357373999999,31.2373429999999,21,3.8,3.8,3.7,3.7
121.410714999999,31.271467,17,3.6,3.6,3.6,3.6
121.371452,31.239063,8,3.6,3.7,3.7,3.7
121.370232,31.244221,23,3.5,3.5,3.6,3.5
121.41069,31.2715509999999,26,3.9,3.9,3.9,4
121.378183,31.2556389999999,16,3.9,3.9,3.8,3.8
121.409833,31.273004,36,3.8,3.9,4,3.9
121.379765,31.247495,28,3.7,3.8,3.7,3.7
121.417700999999,31.28556,23,3.5,3.7,3.6,3.6
121.396253999999,31.292603,23,3.5,3.7,3.6,3.5
121.367964999999,31.240756,19,3.7,3.7,3.6,3.6
121.404133999999,31.2850019999999,21,3.7,3.6,3.6,3.7
121.404033999999,31.297828,28,3.7,3.7,3.7,3.7
121.377493,31.2548409999999,14,3.6,3.6,3.6,3.6
121.417406,31.2830629999999,24,3.5,3.6,3.6,3.5
121.376875999999,31.246196,28,3.5,3.5,3.4,3.4
121.403126,31.285104,24,3.7,3.7,3.6,3.6
121.418356,31.2698369999999,4,3.6,3.6,3.6,3.6
121.395669999999,31.277815,35,3.6,3.5,3.5,3.5
121.405924999999,31.290931,14,3.7,3.6,3.6,3.6
121.415053,31.271474,30,3.9,4.1,3.5,3.8
121.378963999999,31.244015,21,3.7,3.7,3.6,3.6
121.412554999999,31.286009,5,3.5,3.5,3.4,3.4
121.420552999999,31.266478,16,3.6,3.6,3.4,3.5
121.419911999999,31.266704,14,3.6,3.6,3.5,3.6
121.409499999999,31.273381,16,3.6,3.6,3.5,3.6
121.406541,31.2699509999999,28,3.6,3.6,3.7,3.6
121.353679999999,31.239398,49,3.6,3.5,3.6,3.6
121.415063,31.2723739999999,22,3.6,3.6,3.6,3.6
121.419802,31.266704,8,3.7,3.7,3.6,3.7
121.401385,31.2929199999999,17,3.6,3.5,3.6,3.6
121.379097,31.243928,20,3.6,3.6,3.6,3.6
121.403486999999,31.2850949999999,8,3.6,3.6,3.4,3.5
121.416628,31.291263,25,3.6,3.4,3.5,3.4
121.363607999999,31.261461,21,3.8,3.8,3.7,3.7
121.417311999999,31.281179,44,3.8,3.8,3.7,3.7
121.424087,31.271496,5,3.9,3.9,3.7,3.8
121.407838999999,31.274542,29,3.6,3.7,3.7,3.7
121.401204,31.285342,25,3.7,3.6,3.7,3.7
121.399120999999,31.288478,38,3.7,3.7,3.7,3.7
121.378506999999,31.247872,35,3.6,3.7,3.8,3.7
121.380683,31.2525049999999,21,3.7,3.7,3.5,3.6
121.401246,31.285345,37,3.5,3.6,3.6,3.5
121.377510999999,31.2473309999999,19,3.7,3.7,3,3.2
121.380369999999,31.239553,33,3.7,3.6,3.5,3.6
121.418756,31.275265,12,3.6,3.6,3.6,3.7
121.407431,31.285563,38,3.6,3.6,3.6,3.6
121.424508,31.2671689999999,20,3.7,3.8,3.6,3.5
121.376913,31.246223,22,3.8,3.7,3.5,3.6
121.415976,31.278464,26,3.8,3.8,3.7,3.8
121.353630999999,31.2393509999999,56,3.8,3.8,3.6,3.6
121.410662,31.271553,37,3.8,3.7,3.7,3.7
121.415576,31.277735,4,3.7,3.7,3.6,3.7
121.397198,31.277778,5,3.7,3.7,3.5,3.6
121.377489999999,31.2548379999999,16,3.7,3.7,3.7,3.7
121.418830999999,31.27527,17,3.6,3.7,3.5,3.6
121.363220999999,31.261263,12,3.6,3.6,3.6,3.6
121.377866999999,31.254854,23,3.6,3.5,3.5,3.5
121.403929,31.285129,16,3.6,3.6,3.5,3.6
121.411711999999,31.287189,19,3.6,3.6,3.5,3.5
121.418847,31.291091,17,3.6,3.6,3.5,3.6
121.40412,31.285128,18,3.6,3.6,3.5,3.6
121.357859,31.236289,31,3.6,3.6,3.5,3.6
121.363301,31.2616629999999,21,3.6,3.6,3.6,3.6
121.413439999999,31.27393,35,3.5,3.5,3.5,3.5
121.417841999999,31.285644,13,3.5,3.5,3.5,3.5
121.363225999999,31.26126,5,3.5,3.5,3.5,3.5
121.414935,31.272406,18,3.5,3.5,3.5,3.5
121.418959,31.275178,17,3.5,3.5,3.5,3.5
121.403873,31.2850779999999,7,3.5,3.6,3.5,3.6
121.410714999999,31.267958,38,3.5,3.5,3.5,3.5
121.386230999999,31.247312,21,3.5,3.5,3.6,3.5
121.361975,31.243714,10,3.5,3.5,3.4,3.5
121.406996,31.290682,66,3.5,3.5,3.5,3.5
121.379118,31.243919,23,3.5,3.5,3.5,3.5
121.399719,31.296114,21,3.5,3.5,3.5,3.5
121.417477,31.2811039999999,21,3.7,3.7,3.6,3.6
121.357208,31.2376369999999,21,3.7,3.6,3.6,3.7
121.36208,31.243669,15,3.6,3.6,3.5,3.5
121.412091,31.2867369999999,18,3.5,3.5,3.4,3.5
121.366164999999,31.242287,21,3.5,3.6,3.5,3.6
121.409589999999,31.2736909999999,40,3.7,3.8,3.9,3.8
121.391512,31.276802,20,3.5,3.5,3.5,3.5
121.357521,31.236971,26,3.3,3.3,3.2,3.3
121.353712,31.2393299999999,5,3.3,3.5,3.4,3.4
121.425360999999,31.268601,18,3.3,3.4,3.4,3.4
121.363281999999,31.261624,18,3.4,3.5,3.5,3.6
121.41222,31.287056,25,3.4,3.5,3.4,3.5
121.382852,31.2425439999999,48,3.3,3.4,3.4,3.4
121.371986,31.248175,23,3.4,3.6,3.6,3.5
121.415468,31.2721279999999,11,3.3,3.5,3.3,3.4
121.353603,31.239341,17,3.5,3.5,3.5,3.5
121.41352,31.2736899999999,28,3.4,3.4,3.4,3.5
121.417480999999,31.283278,14,3.4,3.4,3.4,3.4
121.415724999999,31.277393,28,3.4,3.5,3.5,3.4
121.357232999999,31.237672,25,3.4,3.4,3.4,3.5
121.397261,31.2781209999999,14,3.4,3.5,3.4,3.3
121.418771,31.27533,31,3.3,3.4,3.3,3.3
121.379636,31.251045,18,3.4,3.4,3.4,3.4
121.381275,31.239108,21,3.4,3.4,3.4,3.4
121.410055,31.270817,33,4.1,4.2,4.2,4.1
121.412822,31.2913299999999,56,4.1,3.9,4.1,3.9
121.403386999999,31.292983,45,3.7,3.7,3.7,3.7
121.406994999999,31.272633,34,3.8,3.8,3.8,3.9
121.361838,31.239033,28,3.6,3.7,3.7,3.7
121.418306999999,31.2794379999999,19,3.5,3.5,3.6,3.6
121.418177,31.2810039999999,44,4.1,4,3.9,3.7
121.406649,31.272722,17,4,4,4.1,4.1
121.381003,31.252721,6,3.7,3.7,3.6,3.7
121.398511999999,31.281721,16,3.5,3.6,3.5,3.5
121.379683999999,31.247333,38,3.9,3.9,3.9,3.8
121.415700999999,31.277341,22,3.8,3.8,3.7,3.8
121.422819,31.2704489999999,36,3.5,3.6,3.5,3.6
121.407031,31.272447,37,3.7,3.7,3.7,3.7
121.406859999999,31.274421,58,3.6,3.6,3.5,3.5
121.379790999999,31.247299,25,3.7,3.8,3.9,3.8
121.412879,31.274089,4,3.5,3.6,3.6,3.5
121.409959999999,31.273761,20,3.7,3.8,3.7,3.7
121.378271999999,31.2477909999999,30,3.6,3.6,3.6,3.5
121.378335,31.2490039999999,18,3.5,3.6,3.6,3.6
121.423227999999,31.271107,17,3.7,3.6,3.7,3.7
121.398131,31.2883239999999,41,3.6,3.5,3.6,3.6
121.423933,31.271452,8,3.6,3.6,3.6,3.6
121.361953,31.243701,32,3.7,3.7,3.6,3.7
121.380519,31.2447419999999,60,3.8,3.8,3.8,3.8
121.378684,31.247064,25,3.7,3.7,3.8,3.9
121.415346,31.2716269999999,28,3.7,3.7,3.7,3.7
121.385898999999,31.241902,20,3.7,3.7,3.5,3.7
121.353684999999,31.239543,11,3.6,3.6,3.5,3.6
121.379947999999,31.2479179999999,17,3.6,3.7,3.7,3.7
121.370615999999,31.239467,11,3.6,3.6,3.5,3.6
121.385384999999,31.2419249999999,17,3.6,3.5,3.5,3.5
121.365156999999,31.2379679999999,22,3.6,3.6,3.5,3.6
121.410240999999,31.270733,26,3.5,3.5,3.5,3.5
121.418756999999,31.275386,22,3.5,3.6,3.6,3.6
121.419837,31.2667089999999,21,3.5,3.6,3.6,3.5
121.417535999999,31.281123,37,3.5,3.5,3.6,3.5
121.409723,31.274194,34,3.5,3.6,3.6,3.6
121.355396999999,31.240569,32,3.9,3.9,3.6,3.7
121.407877999999,31.274519,22,3.7,3.7,3.7,3.7
121.425351,31.2684509999999,25,3.5,3.5,3.5,3.5
121.378998999999,31.250428,9,3.6,3.6,3.6,3.6
121.362167999999,31.243656,14,3.6,3.6,3.5,3.5
121.379306,31.2473969999999,11,3.6,3.6,3.5,3.5
121.401347999999,31.277899,10,3.6,3.5,3.5,3.5
121.379277,31.247907,24,3.3,3.6,3.5,3.5
121.406823,31.2887589999999,39,3.2,3.4,3.4,3.4
121.418058,31.285974,22,3.4,3.5,3.5,3.4
121.395268999999,31.274121,30,3.4,3.6,3.5,3.5
121.365785,31.242284,27,3.4,3.4,3.5,3.5
121.310063,31.197073,26,3.3,3.3,3.5,3.4
121.501765,31.1277769999999,51,4.4,4.4,4.5,4.4
121.50226,31.128169,36,4,4.2,4.2,4.1
121.504306999999,31.126819,37,4.5,4.5,4.5,4.5
121.494191,31.1255619999999,20,4.1,4.1,4,4
121.4929,31.128726,28,3.6,3.7,3.7,3.7
121.494286,31.12198,32,3.6,3.6,3.7,3.6
121.495870999999,31.117419,20,3.7,3.7,3.6,3.6
121.512302,31.008102,17,3.8,3.7,3.7,3.7
121.496009,31.122205,24,3.5,3.5,3.4,3.4
121.49508,31.123576,21,3.5,3.5,3.5,3.5
121.504299,31.129086,28,3.9,3.9,4,3.9
121.494202,31.121331,26,4.1,4.2,4.1,4.2
121.397223999999,31.173984,37,3.7,3.6,3.6,3.7
121.343976999999,31.188461,23,3.5,3.5,3.6,3.5
121.341718999999,31.19527,58,3.7,3.8,3.8,3.8
121.287886,31.191289,50,3.7,3.7,3.9,3.8
121.307156,31.1777219999999,33,3.6,3.6,3.6,3.5
121.287769999999,31.199451,21,3.6,3.6,3.6,3.6
121.406420999999,31.269549,27,3.7,3.7,3.7,3.6
121.406131999999,31.275533,31,3.7,3.7,3.7,3.6
121.417514999999,31.2842589999999,27,3.9,3.9,4,4
121.406763999999,31.272416,33,3.7,3.9,3.9,3.9
121.403158,31.293073,41,3.6,3.7,3.8,3.7
121.406885,31.272427,25,4.2,4.2,4.2,4.1
121.411981999999,31.2875289999999,41,3.6,3.7,3.7,3.7
121.406795,31.272507,38,4.1,4.2,4.1,4.1
121.406807,31.272449,40,4.5,4.4,4.5,4.6
121.413619999999,31.295743,28,3.9,3.9,3.9,4
121.403615,31.293011,17,3.5,3.5,3.5,3.5
